#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  242
#! SET periodic_psi true
   -3.141592654   -3.141592654   53.378524217   45.822082620  -11.233415256
   -3.031361332   -3.141592654   58.033968586   38.090272766  -13.027092649
   -2.921130011   -3.141592654   61.744801380   28.588091442  -14.581244153
   -2.810898690   -3.141592654   64.364200592   18.390456973  -15.828062624
   -2.700667369   -3.141592654   65.856926036    8.527527352  -16.860207332
   -2.590436048   -3.141592654   66.323118810   -0.000431251  -17.573057358
   -2.480204727   -3.141592654   65.955141444   -6.427636229  -17.932871065
   -2.369973405   -3.141592654   65.015592096  -10.360260234  -18.069867530
   -2.259742084   -3.141592654   63.769293650  -11.833815655  -17.923540899
   -2.149510763   -3.141592654   62.486617298  -11.265841360  -17.367623658
   -2.039279442   -3.141592654   61.340422019   -9.449551584  -17.099654791
   -1.929048121   -3.141592654   60.399205480   -7.353260368  -17.243210645
   -1.818816799   -3.141592654   59.666568660   -6.007678343  -18.067798340
   -1.708585478   -3.141592654   59.000238236   -6.231233196  -19.529894651
   -1.598354157   -3.141592654   58.196499335   -8.474951999  -21.949179545
   -1.488122836   -3.141592654   57.026400779  -12.864778200  -25.164715902
   -1.377891515   -3.141592654   55.260586294  -19.019615485  -28.844785145
   -1.267660194   -3.141592654   52.740941189  -26.254605562  -32.689600862
   -1.157428872   -3.141592654   49.408059357  -33.654427158  -35.832612176
   -1.047197551   -3.141592654   45.287220170  -40.210099477  -38.030487646
   -0.936966230   -3.141592654   40.552586048  -45.012662072  -39.083916736
   -0.826734909   -3.141592654   35.436354783  -47.406986516  -38.425811556
   -0.716503588   -3.141592654   30.190905135  -47.107406027  -36.421099388
   -0.606272266   -3.141592654   25.152546507  -43.912930455  -33.132411448
   -0.496040945   -3.141592654   20.593146159  -38.375148078  -28.720406873
   -0.385809624   -3.141592654   16.745942964  -30.833094340  -23.797399127
