#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  137
#! SET periodic_psi true
   -3.141592654   -3.141592654   19.423255236  -46.094255226    8.875365876
   -2.945243113   -3.141592654   11.552632503  -33.090819948   11.115811195
   -2.748893572   -3.141592654    6.695347229  -16.258219150   13.614986842
   -2.552544031   -3.141592654    5.063862078   -1.073751636   15.963975318
   -2.356194490   -3.141592654    5.880600339    8.225296172   17.683518600
   -2.159844949   -3.141592654    7.850284931   10.878515338   18.724468379
   -1.963495408   -3.141592654    9.905065653    9.814218898   19.805575872
   -1.767145868   -3.141592654   11.772341861    9.746425667   22.057727406
   -1.570796327   -3.141592654   14.036611714   14.205387936   26.097755419
   -1.374446786   -3.141592654   17.664940180   23.348434616   31.248157569
   -1.178097245   -3.141592654   23.302923897   33.952678734   35.632073097
   -0.981747704   -3.141592654   30.792461879   41.438904920   37.159661144
   -0.785398163   -3.141592654   39.162163597   42.551221772   34.718487118
   -0.589048623   -3.141592654   47.054412708   36.704368232   28.736502732
   -0.392699082   -3.141592654   53.243888053   25.594307402   20.709160768
   -0.196349541   -3.141592654   56.944711937   11.805918470   12.389177539
    0.000000000   -3.141592654   57.865407586   -2.358284234    4.980009902
    0.196349541   -3.141592654   56.131642283  -14.906367557   -1.004119478
    0.392699082   -3.141592654   52.267613494  -23.630752527   -5.464996943
    0.589048623   -3.141592654   47.261306806  -26.218261297   -8.348217212
    0.785398163   -3.141592654   42.487321121  -21.166218304   -9.564631014
    0.981747704   -3.141592654   39.407650320   -9.376541849   -9.135694966
    1.178097245   -3.141592654   39.020835446    5.500357376   -7.422344580
    1.374446786   -3.141592654   41.424348089   18.193297621   -5.068461597
    1.570796327   -3.141592654   45.725862865   24.292453395   -2.759709540
    1.767145868   -3.141592654   50.404567424   21.972228992   -0.942291939
    1.963495408   -3.141592654   53.856259881   12.118730518    0.344804941
    2.159844949   -3.141592654   54.831317135   -2.778559527    1.357439170
    2.356194490   -3.141592654   52.627780518  -19.745618539    2.416406048
    2.552544031   -3.141592654   47.144056968  -35.647750349    3.704729417
    2.748893572   -3.141592654   38.913224038  -47.156565320    5.226146681
    2.945243113   -3.141592654   29.117573625  -51.172121736    6.935220904

   -3.141592654   -3.095729987   19.844745524  -45.561027435    9.881650948
   -2.945243113   -3.095729987   12.086051387  -32.481714824   12.526830279
   -2.748893572   -3.095729987    7.352348444  -15.623764570   15.368603309
   -2.552544031   -3.095729987    5.838963439   -0.525690971   18.085108967
   -2.356194490   -3.095729987    6.746815380    8.600433622   20.254766230
   -2.159844949   -3.095729987    8.776725146   11.142869024   21.791755244
   -1.963495408   -3.095729987   10.889974631   10.189395042   23.258647412
   -1.767145868   -3.095729987   12.861189310   10.454580586   25.566824916
   -1.570796327   -3.095729987   15.299953887   15.248177026   29.164725897
   -1.374446786   -3.095729987   19.142519801   24.414236345   33.366542406
   -1.178097245   -3.095729987   24.952730186   34.561079783   36.481743015
   -0.981747704   -3.095729987   32.483635147   41.214344679   36.733842924
   -0.785398163   -3.095729987   40.719651437   41.439513519   33.316528134
   -0.589048623   -3.095729987   48.326557020   34.964069567   26.822258102
   -0.392699082   -3.095729987   54.146545567   23.637239559   18.698051578
   -0.196349541   -3.095729987   57.470309644    9.967091708   10.526566903
    0.000000000   -3.095729987   58.056235512   -3.910265122    3.279090373
    0.196349541   -3.095729987   56.049399762  -16.132300621   -2.706262028
    0.392699082   -3.095729987   51.977238139  -24.523078903   -7.376072266
    0.589048623   -3.095729987   46.831172496  -26.744092368  -10.624494663
    0.785398163   -3.095729987   41.993165478  -21.290702991  -12.211820414
    0.981747704   -3.095729987   38.927207758   -9.122931156  -12.028698214
    1.178097245   -3.095729987   38.617748244    6.013897195  -10.333227710
    1.374446786   -3.095729987   41.133106764   18.792856118   -7.761741624
    1.570796327   -3.095729987   45.547794526   24.824825313   -5.083405265
    1.767145868   -3.095729987   50.318128713   22.369856957   -2.854606799
    1.963495408   -3.095729987   53.836205102   12.408194535   -1.198538129
    2.159844949   -3.095729987   54.863805510   -2.517832184    0.129171260
    2.356194490   -3.095729987   52.714921424  -19.440910710    1.507860696
    2.552544031   -3.095729987   47.297857317  -35.273221711    3.189805721
    2.748893572   -3.095729987   39.146466114  -46.725915623    5.204133364
    2.945243113   -3.095729987   29.439860963  -50.696175462    7.447853001

   -3.141592654   -3.049867321   20.378946592  -44.904398357   13.662572306
   -2.945243113   -3.049867321   12.750617353  -31.808743923   16.619828038
   -2.748893572   -3.049867321    8.148605490  -14.964549029   19.410752144
   -2.552544031   -3.049867321    6.757672697    0.049109656   21.921535592
   -2.356194490   -3.049867321    7.765145573    9.038750518   24.013546995
   -2.159844949   -3.049867321    9.871372810   11.503315262   25.777949614
   -1.963495408   -3.049867321   12.061479976   10.644760756   27.696288726
   -1.767145868   -3.049867321   14.145110557   11.158015069   30.364682690
   -1.570796327   -3.049867321   16.744955573   16.155332895   33.874379743
   -1.374446786   -3.049867321   20.762435262   25.221403469   37.364520915
   -1.178097245   -3.049867321   26.686680945   34.848606491   39.254342595
   -0.981747704   -3.049867321   34.196589411   40.690151940   38.087664775
   -0.785398163   -3.049867321   42.247554012   40.112152638   33.413850892
   -0.589048623   -3.049867321   49.537052344   33.110074767   26.030039997
   -0.392699082   -3.049867321   54.973388429   21.644027226   17.378140765
   -0.196349541   -3.049867321   57.916359565    8.117510193    8.887602059
    0.000000000   -3.049867321   58.164095399   -5.493858996    1.318869447
    0.196349541   -3.049867321   55.873990989  -17.430286034   -5.125516905
    0.392699082   -3.049867321   51.576012968  -25.520258170  -10.378923695
    0.589048623   -3.049867321   46.268735185  -27.374441391  -14.218263807
    0.785398163   -3.049867321   41.349265150  -21.484292117  -16.205467480
    0.981747704   -3.049867321   38.289442110   -8.873539055  -16.096925932
    1.178097245   -3.049867321   38.063229771    6.591154913  -14.095227977
    1.374446786   -3.049867321   40.708411153   19.506061872  -10.912259072
    1.570796327   -3.049867321   45.261102447   25.491276793   -7.473130682
    1.767145868   -3.049867321   50.149148232   22.896127470   -4.477621109
    1.963495408   -3.049867321   53.757474359   12.812429907   -2.119573087
    2.159844949   -3.049867321   54.859598126   -2.145004927   -0.129973025
    2.356194490   -3.049867321   52.788878788  -19.005894724    1.957104957
