#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  137
#! SET periodic_psi true
   -3.141592654   -3.141592654   19.707648416  -48.942291622   15.243521797
   -2.945243113   -3.141592654   11.495228944  -33.738360586   17.865087295
   -2.748893572   -3.141592654    6.707387210  -15.029813428   19.753140895
   -2.552544031   -3.141592654    5.433059632    1.153900735   20.736289510
   -2.356194490   -3.141592654    6.697937721   10.388712397   20.745925540
   -2.159844949   -3.141592654    9.011211209   12.101535001   20.228135517
   -1.963495408   -3.141592654   11.176168959    9.697006545   20.393958846
   -1.767145868   -3.141592654   12.902504050    8.519824561   22.775084456
   -1.570796327   -3.141592654   14.881917059   12.711788988   28.141373998
   -1.374446786   -3.141592654   18.287552084   22.778967491   35.572057465
   -1.178097245   -3.141592654   23.995348206   35.369517881   42.524202181
   -0.981747704   -3.141592654   32.000375594   45.263745379   46.042886800
   -0.785398163   -3.141592654   41.324749123   48.283180103   44.322010819
   -0.589048623   -3.141592654   50.429718353   43.055124576   37.563254923
   -0.392699082   -3.141592654   57.794930677   30.942370162   27.539165266
   -0.196349541   -3.141592654   62.324717272   14.689199690   16.546947700
    0.000000000   -3.141592654   63.486777742   -2.890698415    6.328218840
    0.196349541   -3.141592654   61.288255088  -19.081712561   -2.212931915
    0.392699082   -3.141592654   56.292396514  -30.802485426   -8.713672450
    0.589048623   -3.141592654   49.705820929  -34.812280506  -12.915533752
    0.785398163   -3.141592654   43.286595966  -28.929960631  -14.602386218
    0.981747704   -3.141592654   38.953389453  -14.062299766  -13.840809450
    1.178097245   -3.141592654   38.071925095    5.242413714  -11.279569281
    1.374446786   -3.141592654   40.859724745   22.189754274   -7.991381938
    1.570796327   -3.141592654   46.237648247   30.891666084   -5.035219247
    1.767145868   -3.141592654   52.271109070   28.760638266   -2.964065309
    1.963495408   -3.141592654   56.887850363   16.894067496   -1.587858891
    2.159844949   -3.141592654   58.489489398   -1.282915714   -0.231116457
    2.356194490   -3.141592654   56.241588266  -21.612037112    1.785072194
    2.552544031   -3.141592654   50.130512191  -39.953064848    4.717887316
    2.748893572   -3.141592654   40.935451823  -52.399596115    8.295644077
    2.945243113   -3.141592654   30.147917642  -55.791125528   11.965096684

   -3.141592654   -3.095729987   20.417957235  -48.262724060   15.858852944
   -2.945243113   -3.095729987   12.320472172  -33.245082509   18.211330904
   -2.748893572   -3.095729987    7.610170556  -14.735755103   19.652263500
   -2.552544031   -3.095729987    6.372415401    1.230611802   20.206286062
   -2.356194490   -3.095729987    7.633047751   10.286096763   19.966877021
   -2.159844949   -3.095729987    9.922983158   12.014563220   19.448536665
   -1.963495408   -3.095729987   12.100130796    9.970322306   19.816924615
   -1.767145868   -3.095729987   13.942036395    9.454710190   22.477483253
   -1.570796327   -3.095729987   16.172823694   14.299200510   28.053502009
   -1.374446786   -3.095729987   19.921002015   24.575253845   35.516493267
   -1.178097245   -3.095729987   25.944809638   36.671318056   42.294439169
   -0.981747704   -3.095729987   34.104510247   45.468465707   45.487940013
   -0.785398163   -3.095729987   43.341639123   47.205585154   43.404144963
   -0.589048623   -3.095729987   52.129061199   40.966938400   36.343629410
   -0.392699082   -3.095729987   59.028288061   28.375657358   26.089675616
   -0.196349541   -3.095729987   63.048241322   12.131605215   14.888956746
    0.000000000   -3.095729987   63.734219895   -5.145776942    4.375144849
    0.196349541   -3.095729987   61.133464048  -20.907406279   -4.605268325
    0.392699082   -3.095729987   55.827575576  -32.122530035  -11.606761288
    0.589048623   -3.095729987   49.039145003  -35.536638669  -16.185885263
    0.785398163   -3.095729987   42.541558833  -29.004830724  -17.890739071
    0.981747704   -3.095729987   38.252654838  -13.563247137  -16.696166761
    1.178097245   -3.095729987   37.506453392    6.078381839  -13.338839545
    1.374446786   -3.095729987   40.465179809   23.050498043   -9.156223698
    1.570796327   -3.095729987   45.994104039   31.543262392   -5.507974483
    1.767145868   -3.095729987   52.129651586   29.158003446   -3.100972692
    1.963495408   -3.095729987   56.809454216   17.171894251   -1.695883277
    2.159844949   -3.095729987   58.470817883   -0.919048528   -0.419649947
    2.356194490   -3.095729987   56.315439881  -21.021004410    1.615974173
    2.552544031   -3.095729987   50.343560653  -39.139261023    4.755172951
    2.748893572   -3.095729987   41.320198611  -51.492237209    8.654292544
    2.945243113   -3.095729987   30.707052061  -54.946828809   12.571120606

   -3.141592654   -3.049867321   21.194760177  -47.630210472   18.128380367
   -2.945243113   -3.049867321   13.195825418  -32.868844907   19.992195517
   -2.748893572   -3.049867321    8.536397115  -14.586462899   20.698102517
   -2.552544031   -3.049867321    7.308522117    1.189454387   20.524896878
   -2.356194490   -3.049867321    8.548127761   10.134981929   19.829456883
   -2.159844949   -3.049867321   10.812946835   11.955686576   19.268921641
