#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   17.362661468  -53.811346889
   -2.945243113    8.337761565  -37.078547076
   -2.748893572    3.071516307  -16.634110756
   -2.552544031    1.583346184    0.292560930
   -2.356194490    2.584018800    8.121453141
   -2.159844949    4.090757015    5.719573968
   -1.963495408    4.422539551   -2.779728245
   -1.767145868    3.082323921  -10.023088165
   -1.570796327    1.003709466   -9.503964284
   -1.374446786    0.000000000    0.791290994
   -1.178097245    1.737734149   17.478988044
   -0.981747704    6.855095354   34.009437912
   -0.785398163   14.682711961   44.180386519
   -0.589048623   23.576846155   44.575163251
   -0.392699082   31.539651586   34.865895916
   -0.196349541   36.751718632   17.048526496
    0.000000000   37.949457406   -5.262125376
    0.196349541   34.727509317  -26.993258673
    0.392699082   27.801735631  -41.908903986
    0.589048623   19.109830014  -44.175080638
    0.785398163   11.484203840  -31.045838184
    0.981747704    7.787999782   -5.113946124
    1.178097245    9.816158009   25.673055346
    1.374446786   17.512347639   50.959948217
    1.570796327   28.930396218   62.640790072
    1.767145868   41.031172254   57.925415890
    1.963495408   50.773871880   39.426695803
    2.159844949   55.985558712   12.847213286
    2.356194490   55.705801214  -15.493053495
    2.552544031   50.152258797  -40.030083018
    2.748893572   40.532708728  -56.240877291
    2.945243113   28.819039828  -61.068624515
