#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   16.735268673  -56.065609794
   -2.945243113    7.438433917  -37.634033959
   -2.748893572    2.196877622  -15.949993390
   -2.552544031    0.909928701    1.533850161
   -2.356194490    2.161446033    9.354683258
   -2.159844949    3.882724549    6.642385956
   -1.963495408    4.357923049   -2.240243600
   -1.767145868    3.090234849   -9.812317438
   -1.570796327    1.028208234   -9.534877870
   -1.374446786    0.000000000    0.573997729
   -1.178097245    1.679210149   17.092422324
   -0.981747704    6.706381324   33.469772225
   -0.785398163   14.421158000   43.590033808
   -0.589048623   23.211983471   44.154073436
   -0.392699082   31.132852110   34.897064028
   -0.196349541   36.412292920   17.703317987
    0.000000000   37.792886672   -4.115043877
    0.196349541   34.808318559  -25.832432486
    0.392699082   28.060695063  -41.360756815
    0.589048623   19.380487121  -44.636454618
    0.785398163   11.574725618  -32.335195408
    0.981747704    7.607934460   -6.408989762
    1.178097245    9.473035311   25.472171707
    1.374446786   17.305841634   52.614650902
    1.570796327   29.230449705   66.034966401
    1.767145868   42.088391306   62.001159238
    1.963495408   52.572250816   42.624918991
    2.159844949   58.213649366   13.861614994
    2.356194490   57.872651093  -17.122657499
    2.552544031   51.780383317  -43.721631355
    2.748893572   41.338067074  -60.687660160
    2.945243113   28.794392950  -64.870942225
