#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.779405804  -55.811546692
   -2.945243113    5.737464834  -35.541774982
   -2.748893572    0.966190627  -13.502784185
   -2.552544031    0.102339645    3.262101588
   -2.356194490    1.598654068   10.135330876
   -2.159844949    3.411803248    6.891846355
   -1.963495408    3.932394806   -1.944745187
   -1.767145868    2.756443612   -9.155821543
   -1.570796327    0.854345917   -8.619153442
   -1.374446786    0.000000000    1.330648022
   -1.178097245    1.775483146   17.226783565
   -0.981747704    6.749940378   32.785519429
   -0.785398163   14.267288079   42.330931499
   -0.589048623   22.806086304   42.964087244
   -0.392699082   30.560177169   34.483372677
   -0.196349541   35.870306722   18.433285870
    0.000000000   37.494335937   -2.469475734
    0.196349541   34.863784707  -24.047847224
    0.392699082   28.401283494  -40.401773208
    0.589048623   19.771020140  -45.140585699
    0.785398163   11.729316910  -34.141704338
    0.981747704    7.361970884   -8.456961133
    1.178097245    8.925368361   24.680952452
    1.374446786   16.821536936   54.128987502
    1.570796327   29.266342756   69.648355485
    1.767145868   42.919133576   66.117135440
    1.963495408   54.078867192   45.018544389
    2.159844949   59.881677685   12.952633988
    2.356194490   59.025871583  -21.311097530
    2.552544031   51.916512423  -49.529424672
    2.748893572   40.369795309  -65.756720217
    2.945243113   27.058197149  -67.443428898
