#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.274848818  -54.291072510
   -2.945243113    5.560125255  -33.942888949
   -2.748893572    1.027846921  -12.788903428
   -2.552544031    0.196205718    2.886630175
   -2.356194490    1.551639541    9.174986506
   -2.159844949    3.179732763    6.062254776
   -1.963495408    3.592260008   -2.177221882
   -1.767145868    2.437585408   -8.730559919
   -1.570796327    0.667103038   -7.759625335
   -1.374446786    0.000000000    2.297422953
   -1.178097245    1.953987292   18.009925643
   -0.981747704    7.046621118   33.164321246
   -0.785398163   14.590135879   42.211962357
   -0.589048623   23.063580345   42.445169225
   -0.392699082   30.700207922   33.856250564
   -0.196349541   35.908573875   18.065090357
    0.000000000   37.507903919   -2.361223398
    0.196349541   34.939481463  -23.597929766
    0.392699082   28.559353786  -40.128969180
    0.589048623   19.913718564  -45.665348761
    0.785398163   11.666226622  -35.712734849
    0.981747704    6.922783024  -10.586943414
    1.178097245    8.102342990   23.093987371
    1.374446786   15.833042999   54.146210563
    1.570796327   28.467549830   71.489243010
    1.767145868   42.592678868   68.834421569
    1.963495408   54.242798828   47.019943258
    2.159844949   60.264091756   13.055043707
    2.356194490   59.237411194  -23.040752279
    2.552544031   51.706468159  -51.842511636
    2.748893572   39.777836599  -67.132328699
    2.945243113   26.359174448  -67.148333147
