#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.792712929  -54.920893467
   -2.945243113    5.941682258  -34.559863518
   -2.748893572    1.340403304  -12.813463029
   -2.552544031    0.563331186    3.430581224
   -2.356194490    2.040977379    9.791774120
   -2.159844949    3.751308343    6.223702819
   -1.963495408    4.130877784   -2.667348068
   -1.767145868    2.828250447   -9.688725025
   -1.570796327    0.853739252   -8.808593161
   -1.374446786    0.000000000    1.515594936
   -1.178097245    1.843774847   17.712162127
   -0.981747704    6.932940296   33.441910335
   -0.785398163   14.585057076   43.025951580
   -0.589048623   23.254762893   43.583203405
   -0.392699082   31.113944878   34.913534472
   -0.196349541   36.479709352   18.543855102
    0.000000000   38.083001764   -2.815501750
    0.196349541   35.331753533  -24.942874367
    0.392699082   28.639329314  -41.839150001
    0.589048623   19.684564825  -46.972282973
    0.785398163   11.268141857  -36.069717984
    0.981747704    6.546762508  -10.063840007
    1.178097245    7.861885770   23.818865398
    1.374446786   15.685455935   54.267726593
    1.570796327   28.252876566   70.709661114
    1.767145868   42.171312766   67.662480977
    1.963495408   53.631749821   46.432869443
    2.159844949   59.658399098   13.767748225
    2.356194490   58.894774414  -21.161360725
    2.552544031   51.775264637  -49.704941169
    2.748893572   40.203245430  -65.765869793
    2.945243113   26.934491545  -66.978168027
