#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   17.293351375  -50.324613351
   -2.945243113    8.664879869  -36.441175071
   -2.748893572    3.303671708  -18.025971428
   -2.552544031    1.445703390   -1.852112951
   -2.356194490    2.047806084    6.367277056
   -2.159844949    3.307907144    5.023475981
   -1.963495408    3.620259862   -2.307969479
   -1.767145868    2.463813793   -8.702317021
   -1.570796327    0.686171360   -7.849381711
   -1.374446786    0.000000000    2.310917683
   -1.178097245    1.997312004   18.587342986
   -0.981747704    7.282746411   34.618455677
   -0.785398163   15.180340927   44.303938069
   -0.589048623   24.053243102   44.255159466
   -0.392699082   31.919648361   34.249175801
   -0.196349541   37.007768715   16.490482746
    0.000000000   38.146412626   -5.193182303
    0.196349541   35.047601213  -25.717612609
    0.392699082   28.512227359  -39.217984827
    0.589048623   20.452097498  -40.589476573
    0.785398163   13.512415530  -27.921822559
    0.981747704   10.234255288   -4.269766084
    1.178097245   12.075619676   22.767078260
    1.374446786   18.800446117   44.070674380
    1.570796327   28.574796497   53.155284297
    1.767145868   38.764311440   48.443683657
    1.963495408   46.877533430   32.738340684
    2.159844949   51.213215890   10.800901975
    2.356194490   51.018923069  -12.682054040
    2.552544031   46.389119117  -33.766287077
    2.748893572   38.147928114  -48.878354646
    2.945243113   27.792230984  -54.928629436
