#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.841572370  -54.790458821
   -2.945243113    6.021641566  -34.394955320
   -2.748893572    1.447347021  -12.719055196
   -2.552544031    0.678980908    3.420996121
   -2.356194490    2.148324860    9.720238431
   -2.159844949    3.843895221    6.152010548
   -1.963495408    4.211328461   -2.722802794
   -1.767145868    2.897021714   -9.764557627
   -1.570796327    0.900128387   -8.973246565
   -1.374446786    0.000000000    1.194419065
   -1.178097245    1.762489238   17.198408055
   -0.981747704    6.731582615   32.733282886
   -0.785398163   14.228061709   42.158765280
   -0.589048623   22.719039092   42.650020597
   -0.392699082   30.401845625   34.080831518
   -0.196349541   35.631868644   18.028257616
    0.000000000   37.180792172   -2.837652813
    0.196349541   34.477078686  -24.455752589
    0.392699082   27.914811393  -41.054241103
    0.589048623   19.114238182  -46.252263674
    0.785398163   10.806161301  -35.723122445
    0.981747704    6.109252585  -10.145506439
    1.178097245    7.384728425   23.554361207
    1.374446786   15.170236574   54.202596607
    1.570796327   27.767780537   71.097410798
    1.767145868   41.805527039   68.453087809
    1.963495408   53.436890639   47.319534049
    2.159844949   59.618549001   14.410963698
    2.356194490   58.943287849  -20.911432510
    2.552544031   51.841208736  -49.748652885
    2.748893572   40.250689275  -65.875315082
    2.945243113   26.969649100  -66.978812020
