#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.664028158  -54.660132874
   -2.945243113    5.866233783  -34.358152692
   -2.748893572    1.270686113  -12.988349532
   -2.552544031    0.424497489    2.926384758
   -2.356194490    1.797686364    9.282194593
   -2.159844949    3.436056442    6.035326116
   -1.963495408    3.821488406   -2.425692797
   -1.767145868    2.600113201   -9.141409531
   -1.570796327    0.744179883   -8.192659978
   -1.374446786    0.000000000    1.970611052
   -1.178097245    1.904720610   17.843865834
   -0.981747704    6.979357521   33.142422885
   -0.785398163   14.527286073   42.266790459
   -0.589048623   23.011428526   42.486441821
   -0.392699082   30.647985010   33.807183662
   -0.196349541   35.834398944   17.893917031
    0.000000000   37.389600363   -2.623993518
    0.196349541   34.766563278  -23.869895825
    0.392699082   28.340134797  -40.311612242
    0.589048623   19.672789398  -45.697397270
    0.785398163   11.432677543  -35.613657965
    0.981747704    6.712761649  -10.466875867
    1.178097245    7.905347458   23.087644004
    1.374446786   15.614439295   53.934974387
    1.570796327   28.192667864   71.160405546
    1.767145868   42.261578623   68.646435637
    1.963495408   53.912822230   47.261423315
    2.159844949   60.035202110   13.843072005
    2.356194490   59.203477555  -21.895730254
    2.552544031   51.898699961  -50.758564705
    2.748893572   40.142318950  -66.508100105
    2.945243113   26.786947437  -67.117126286
